negative,positive,neutral
0.0209951195865869,0.7467491626739502,0.232255682349205
0.0991547852754592,0.3905110657215118,0.5103341341018677
0.0530247464776039,0.2749292850494385,0.6720459461212158
0.061564914882183,0.1336175054311752,0.8048175573348999
0.386911928653717,0.1455548107624054,0.4675332009792328
0.2471693456172943,0.1298013478517532,0.6230292320251465
0.041051622480154,0.2348076999187469,0.7241407036781311
0.0281656794250011,0.4159547388553619,0.5558795928955078
0.2508967816829681,0.0971151888370513,0.6519880294799805
0.1945783495903015,0.2032756358385086,0.6021460294723511
0.0485379807651042,0.1136810407042503,0.8377810120582581
0.1742495149374008,0.1368453800678253,0.6889051795005798
0.0571872778236866,0.7134759426116943,0.2293367683887481
0.00788180436939,0.9068255424499512,0.0852925926446914
0.0170950591564178,0.7290143966674805,0.2538905441761017
0.0572926625609397,0.1506124883890152,0.792094886302948
0.083123043179512,0.1019621714949607,0.8149147629737854
0.2450881004333496,0.1496488898992538,0.6052629947662354
0.0348994024097919,0.2102645635604858,0.7548360824584961
0.0889711901545524,0.1882618218660354,0.7227669358253479
0.0608490966260433,0.068052276968956,0.8710985779762268
0.0358644090592861,0.60549396276474,0.3586415946483612
0.066797025501728,0.1429576426744461,0.7902453541755676
0.3157069683074951,0.0292963441461324,0.6549966931343079
0.0223549585789442,0.3743562698364258,0.6032887101173401
0.0754952728748321,0.1563326269388198,0.7681720852851868
0.0483746901154518,0.1963064670562744,0.755318820476532
0.0311767291277647,0.220040276646614,0.7487829327583313
0.1219642013311386,0.4426599144935608,0.435375839471817
0.0425263792276382,0.5920928716659546,0.3653808236122131
0.5555445551872253,0.0977015867829322,0.3467538952827453
0.0529470480978488,0.3416300117969513,0.6054229736328125
0.1221422404050827,0.2581258416175842,0.6197319030761719
0.9785860776901244,0.0061262180097401,0.0152877457439899
0.039315678179264,0.1677679419517517,0.7929163575172424
0.1213830336928367,0.1130140945315361,0.7656028866767883
0.0388448610901832,0.2826289236545563,0.6785261631011963
0.0364513099193573,0.3359201550483703,0.62762850522995
0.1121225804090499,0.1149268448352813,0.7729505300521851
0.0432767644524574,0.2389349788427353,0.7177882194519043
0.0880998149514198,0.1269727051258087,0.784927487373352
0.0475712083280086,0.0858230367302894,0.8666056990623474
0.0169966798275709,0.8604382872581482,0.1225650608539581
0.054689098149538,0.2257331311702728,0.7195777893066406
0.1224274635314941,0.1126933619379997,0.7648791670799255
0.1077548041939735,0.0890643894672393,0.8031807541847229
0.0462719909846782,0.1878090351819992,0.7659189701080322
0.099576324224472,0.2209904491901397,0.6794331669807434
0.0378493145108222,0.2483785301446914,0.7137721180915833
0.0630561709403991,0.0758548229932785,0.8610890507698059
0.4526129066944122,0.127449557185173,0.4199375808238983
0.2270398736000061,0.1722450107336044,0.6007151007652283
0.0278182625770568,0.5810918211936951,0.3910899460315704
0.2233165949583053,0.0659136697649955,0.7107697129249573
0.0618803799152374,0.1099500507116317,0.8281695246696472
0.0447682030498981,0.173424020409584,0.7818077802658081
0.0388402566313743,0.0994392335414886,0.8617205023765564
0.0320383198559284,0.3836636841297149,0.5842980146408081
0.0406594425439834,0.7405998110771179,0.2187407463788986
0.057300541549921,0.1702719032764434,0.7724275588989258
0.2238958328962326,0.1308309584856033,0.6452732086181641
0.0958372205495834,0.1478191614151001,0.7563436627388
0.0685617476701736,0.1689561009407043,0.7624821662902832
0.0388728864490985,0.2784916460514068,0.6826354265213013
0.1879989802837371,0.1457150727510452,0.6662859320640564
0.0129005359485745,0.9090521931648254,0.0780473724007606
0.104761391878128,0.1519530713558197,0.743285596370697
0.2266592979431152,0.0597237758338451,0.7136169075965881
0.0394920110702514,0.1955211162567138,0.7649868726730347
0.1289286166429519,0.3398787081241607,0.5311926603317261
0.0818418338894844,0.1232888773083686,0.7948692440986633
0.0235034748911857,0.5089432597160339,0.4675533175468445
0.0415278524160385,0.2536770105361938,0.7047951221466064
0.2751391232013702,0.1790014654397964,0.5458593964576721
0.0712158754467964,0.1088054105639457,0.819978654384613
0.105061262845993,0.4048886597156524,0.4900501072406769
0.0625477954745292,0.3173448741436004,0.6201072931289673
0.0825038999319076,0.0936401635408401,0.8238559365272522
0.0633573308587074,0.2246766835451126,0.7119659781455994
0.0461460538208484,0.0611403472721576,0.8927135467529297
0.0502089038491249,0.1409368962049484,0.8088541626930237
0.1051579192280769,0.1669706851243972,0.7278714179992676
0.507655143737793,0.1471783518791198,0.3451665341854095
0.1230913251638412,0.0925604179501533,0.7843483090400696
0.2553653419017792,0.1277688443660736,0.6168658137321472
0.007554795127362,0.8911593556404114,0.1012858301401138
0.0879138931632042,0.0923337340354919,0.8197523951530457
0.1873363405466079,0.1773204356431961,0.6353431940078735
0.0209951195865869,0.7467491626739502,0.232255682349205
0.0991547852754592,0.3905110657215118,0.5103341341018677
0.0530247464776039,0.2749292850494385,0.6720459461212158
0.061564914882183,0.1336175054311752,0.8048175573348999
0.386911928653717,0.1455548107624054,0.4675332009792328
0.2471693456172943,0.1298013478517532,0.6230292320251465
0.041051622480154,0.2348076999187469,0.7241407036781311
0.0281656794250011,0.4159547388553619,0.5558795928955078
0.2508967816829681,0.0971151888370513,0.6519880294799805
0.1945783495903015,0.2032756358385086,0.6021460294723511
0.0485379807651042,0.1136810407042503,0.8377810120582581
0.1742495149374008,0.1368453800678253,0.6889051795005798
0.0571872778236866,0.7134759426116943,0.2293367683887481
0.00788180436939,0.9068255424499512,0.0852925926446914
0.0170950591564178,0.7290143966674805,0.2538905441761017
0.0572926625609397,0.1506124883890152,0.792094886302948
0.083123043179512,0.1019621714949607,0.8149147629737854
0.2450881004333496,0.1496488898992538,0.6052629947662354
0.0348994024097919,0.2102645635604858,0.7548360824584961
0.0889711901545524,0.1882618218660354,0.7227669358253479
0.0608490966260433,0.068052276968956,0.8710985779762268
0.0358644090592861,0.60549396276474,0.3586415946483612
0.066797025501728,0.1429576426744461,0.7902453541755676
0.3157069683074951,0.0292963441461324,0.6549966931343079
0.0223549585789442,0.3743562698364258,0.6032887101173401
0.0754952728748321,0.1563326269388198,0.7681720852851868
0.0483746901154518,0.1963064670562744,0.755318820476532
0.0311767291277647,0.220040276646614,0.7487829327583313
0.1219642013311386,0.4426599144935608,0.435375839471817
0.0425263792276382,0.5920928716659546,0.3653808236122131
0.5555445551872253,0.0977015867829322,0.3467538952827453
0.0529470480978488,0.3416300117969513,0.6054229736328125
0.1221422404050827,0.2581258416175842,0.6197319030761719
0.9785860776901244,0.0061262180097401,0.0152877457439899
0.039315678179264,0.1677679419517517,0.7929163575172424
0.1213830336928367,0.1130140945315361,0.7656028866767883
0.0388448610901832,0.2826289236545563,0.6785261631011963
0.0364513099193573,0.3359201550483703,0.62762850522995
0.1121225804090499,0.1149268448352813,0.7729505300521851
0.0432767644524574,0.2389349788427353,0.7177882194519043
0.0880998149514198,0.1269727051258087,0.784927487373352
0.0475712083280086,0.0858230367302894,0.8666056990623474
0.0169966798275709,0.8604382872581482,0.1225650608539581
0.054689098149538,0.2257331311702728,0.7195777893066406
0.1224274635314941,0.1126933619379997,0.7648791670799255
0.1077548041939735,0.0890643894672393,0.8031807541847229
0.0462719909846782,0.1878090351819992,0.7659189701080322
0.099576324224472,0.2209904491901397,0.6794331669807434
0.0378493145108222,0.2483785301446914,0.7137721180915833
0.0630561709403991,0.0758548229932785,0.8610890507698059
0.4526129066944122,0.127449557185173,0.4199375808238983
0.2270398736000061,0.1722450107336044,0.6007151007652283
0.0278182625770568,0.5810918211936951,0.3910899460315704
0.2233165949583053,0.0659136697649955,0.7107697129249573
0.0618803799152374,0.1099500507116317,0.8281695246696472
0.0447682030498981,0.173424020409584,0.7818077802658081
0.0388402566313743,0.0994392335414886,0.8617205023765564
0.0320383198559284,0.3836636841297149,0.5842980146408081
0.0406594425439834,0.7405998110771179,0.2187407463788986
0.057300541549921,0.1702719032764434,0.7724275588989258
0.2238958328962326,0.1308309584856033,0.6452732086181641
0.0958372205495834,0.1478191614151001,0.7563436627388
0.0685617476701736,0.1689561009407043,0.7624821662902832
0.0388728864490985,0.2784916460514068,0.6826354265213013
0.1879989802837371,0.1457150727510452,0.6662859320640564
0.0129005359485745,0.9090521931648254,0.0780473724007606
0.104761391878128,0.1519530713558197,0.743285596370697
0.2266592979431152,0.0597237758338451,0.7136169075965881
0.0394920110702514,0.1955211162567138,0.7649868726730347
0.1289286166429519,0.3398787081241607,0.5311926603317261
0.0818418338894844,0.1232888773083686,0.7948692440986633
0.0235034748911857,0.5089432597160339,0.4675533175468445
0.0415278524160385,0.2536770105361938,0.7047951221466064
0.2751391232013702,0.1790014654397964,0.5458593964576721
0.0712158754467964,0.1088054105639457,0.819978654384613
0.105061262845993,0.4048886597156524,0.4900501072406769
0.0625477954745292,0.3173448741436004,0.6201072931289673
0.0825038999319076,0.0936401635408401,0.8238559365272522
0.0633573308587074,0.2246766835451126,0.7119659781455994
0.0461460538208484,0.0611403472721576,0.8927135467529297
0.0502089038491249,0.1409368962049484,0.8088541626930237
0.1051579192280769,0.1669706851243972,0.7278714179992676
0.507655143737793,0.1471783518791198,0.3451665341854095
0.1230913251638412,0.0925604179501533,0.7843483090400696
0.2553653419017792,0.1277688443660736,0.6168658137321472
0.007554795127362,0.8911593556404114,0.1012858301401138
0.0879138931632042,0.0923337340354919,0.8197523951530457
0.1873363405466079,0.1773204356431961,0.6353431940078735
0.0209951195865869,0.7467491626739502,0.232255682349205
0.0991547852754592,0.3905110657215118,0.5103341341018677
0.0530247464776039,0.2749292850494385,0.6720459461212158
0.061564914882183,0.1336175054311752,0.8048175573348999
0.386911928653717,0.1455548107624054,0.4675332009792328
0.2471693456172943,0.1298013478517532,0.6230292320251465
0.041051622480154,0.2348076999187469,0.7241407036781311
0.0281656794250011,0.4159547388553619,0.5558795928955078
0.2508967816829681,0.0971151888370513,0.6519880294799805
0.1945783495903015,0.2032756358385086,0.6021460294723511
0.0485379807651042,0.1136810407042503,0.8377810120582581
0.1742495149374008,0.1368453800678253,0.6889051795005798
0.0571872778236866,0.7134759426116943,0.2293367683887481
0.00788180436939,0.9068255424499512,0.0852925926446914
0.0170950591564178,0.7290143966674805,0.2538905441761017
0.0572926625609397,0.1506124883890152,0.792094886302948
0.083123043179512,0.1019621714949607,0.8149147629737854
0.2450881004333496,0.1496488898992538,0.6052629947662354
0.0348994024097919,0.2102645635604858,0.7548360824584961
0.0889711901545524,0.1882618218660354,0.7227669358253479
0.0608490966260433,0.068052276968956,0.8710985779762268
0.0358644090592861,0.60549396276474,0.3586415946483612
0.066797025501728,0.1429576426744461,0.7902453541755676
0.3157069683074951,0.0292963441461324,0.6549966931343079
0.0223549585789442,0.3743562698364258,0.6032887101173401
0.0754952728748321,0.1563326269388198,0.7681720852851868
0.0483746901154518,0.1963064670562744,0.755318820476532
0.0311767291277647,0.220040276646614,0.7487829327583313
0.1219642013311386,0.4426599144935608,0.435375839471817
0.0425263792276382,0.5920928716659546,0.3653808236122131
0.5555445551872253,0.0977015867829322,0.3467538952827453
0.0529470480978488,0.3416300117969513,0.6054229736328125
0.1221422404050827,0.2581258416175842,0.6197319030761719
0.9785860776901244,0.0061262180097401,0.0152877457439899
0.039315678179264,0.1677679419517517,0.7929163575172424
0.1213830336928367,0.1130140945315361,0.7656028866767883
0.0388448610901832,0.2826289236545563,0.6785261631011963
0.0364513099193573,0.3359201550483703,0.62762850522995
0.1121225804090499,0.1149268448352813,0.7729505300521851
0.0432767644524574,0.2389349788427353,0.7177882194519043
0.0880998149514198,0.1269727051258087,0.784927487373352
0.0475712083280086,0.0858230367302894,0.8666056990623474
0.0169966798275709,0.8604382872581482,0.1225650608539581
0.054689098149538,0.2257331311702728,0.7195777893066406
0.1224274635314941,0.1126933619379997,0.7648791670799255
0.1077548041939735,0.0890643894672393,0.8031807541847229
0.0462719909846782,0.1878090351819992,0.7659189701080322
0.099576324224472,0.2209904491901397,0.6794331669807434
0.0378493145108222,0.2483785301446914,0.7137721180915833
0.0630561709403991,0.0758548229932785,0.8610890507698059
0.4526129066944122,0.127449557185173,0.4199375808238983
0.2270398736000061,0.1722450107336044,0.6007151007652283
0.0278182625770568,0.5810918211936951,0.3910899460315704
0.2233165949583053,0.0659136697649955,0.7107697129249573
0.0618803799152374,0.1099500507116317,0.8281695246696472
0.0447682030498981,0.173424020409584,0.7818077802658081
0.0388402566313743,0.0994392335414886,0.8617205023765564
0.0320383198559284,0.3836636841297149,0.5842980146408081
0.0406594425439834,0.7405998110771179,0.2187407463788986
0.057300541549921,0.1702719032764434,0.7724275588989258
0.2238958328962326,0.1308309584856033,0.6452732086181641
0.0958372205495834,0.1478191614151001,0.7563436627388
0.0685617476701736,0.1689561009407043,0.7624821662902832
0.0388728864490985,0.2784916460514068,0.6826354265213013
0.1879989802837371,0.1457150727510452,0.6662859320640564
0.0129005359485745,0.9090521931648254,0.0780473724007606
0.104761391878128,0.1519530713558197,0.743285596370697
0.2266592979431152,0.0597237758338451,0.7136169075965881
0.0394920110702514,0.1955211162567138,0.7649868726730347
0.1289286166429519,0.3398787081241607,0.5311926603317261
0.0818418338894844,0.1232888773083686,0.7948692440986633
0.0235034748911857,0.5089432597160339,0.4675533175468445
0.0415278524160385,0.2536770105361938,0.7047951221466064
0.2751391232013702,0.1790014654397964,0.5458593964576721
0.0712158754467964,0.1088054105639457,0.819978654384613
0.105061262845993,0.4048886597156524,0.4900501072406769
0.0625477954745292,0.3173448741436004,0.6201072931289673
0.0825038999319076,0.0936401635408401,0.8238559365272522
0.0633573308587074,0.2246766835451126,0.7119659781455994
0.0461460538208484,0.0611403472721576,0.8927135467529297
0.0502089038491249,0.1409368962049484,0.8088541626930237
0.1051579192280769,0.1669706851243972,0.7278714179992676
0.507655143737793,0.1471783518791198,0.3451665341854095
0.1230913251638412,0.0925604179501533,0.7843483090400696
0.2553653419017792,0.1277688443660736,0.6168658137321472
0.007554795127362,0.8911593556404114,0.1012858301401138
0.0879138931632042,0.0923337340354919,0.8197523951530457
0.1873363405466079,0.1773204356431961,0.6353431940078735
0.0209951195865869,0.7467491626739502,0.232255682349205
0.0991547852754592,0.3905110657215118,0.5103341341018677
0.0530247464776039,0.2749292850494385,0.6720459461212158
0.061564914882183,0.1336175054311752,0.8048175573348999
0.386911928653717,0.1455548107624054,0.4675332009792328
0.2471693456172943,0.1298013478517532,0.6230292320251465
0.041051622480154,0.2348076999187469,0.7241407036781311
0.0281656794250011,0.4159547388553619,0.5558795928955078
0.2508967816829681,0.0971151888370513,0.6519880294799805
0.1945783495903015,0.2032756358385086,0.6021460294723511
0.0485379807651042,0.1136810407042503,0.8377810120582581
0.1742495149374008,0.1368453800678253,0.6889051795005798
0.0571872778236866,0.7134759426116943,0.2293367683887481
0.00788180436939,0.9068255424499512,0.0852925926446914
0.0170950591564178,0.7290143966674805,0.2538905441761017
0.0572926625609397,0.1506124883890152,0.792094886302948
0.083123043179512,0.1019621714949607,0.8149147629737854
0.2450881004333496,0.1496488898992538,0.6052629947662354
0.0348994024097919,0.2102645635604858,0.7548360824584961
0.0889711901545524,0.1882618218660354,0.7227669358253479
0.0608490966260433,0.068052276968956,0.8710985779762268
0.0358644090592861,0.60549396276474,0.3586415946483612
0.066797025501728,0.1429576426744461,0.7902453541755676
0.3157069683074951,0.0292963441461324,0.6549966931343079
0.0223549585789442,0.3743562698364258,0.6032887101173401
0.0754952728748321,0.1563326269388198,0.7681720852851868
0.0483746901154518,0.1963064670562744,0.755318820476532
0.0311767291277647,0.220040276646614,0.7487829327583313
0.1219642013311386,0.4426599144935608,0.435375839471817
0.0425263792276382,0.5920928716659546,0.3653808236122131
0.5555445551872253,0.0977015867829322,0.3467538952827453
0.0529470480978488,0.3416300117969513,0.6054229736328125
0.1221422404050827,0.2581258416175842,0.6197319030761719
0.9785860776901244,0.0061262180097401,0.0152877457439899
0.039315678179264,0.1677679419517517,0.7929163575172424
0.1213830336928367,0.1130140945315361,0.7656028866767883
0.0388448610901832,0.2826289236545563,0.6785261631011963
0.0364513099193573,0.3359201550483703,0.62762850522995
0.1121225804090499,0.1149268448352813,0.7729505300521851
0.0432767644524574,0.2389349788427353,0.7177882194519043
0.0880998149514198,0.1269727051258087,0.784927487373352
0.0475712083280086,0.0858230367302894,0.8666056990623474
0.0169966798275709,0.8604382872581482,0.1225650608539581
0.054689098149538,0.2257331311702728,0.7195777893066406
0.1224274635314941,0.1126933619379997,0.7648791670799255
0.1077548041939735,0.0890643894672393,0.8031807541847229
0.0462719909846782,0.1878090351819992,0.7659189701080322
0.099576324224472,0.2209904491901397,0.6794331669807434
0.0378493145108222,0.2483785301446914,0.7137721180915833
0.0630561709403991,0.0758548229932785,0.8610890507698059
0.4526129066944122,0.127449557185173,0.4199375808238983
0.2270398736000061,0.1722450107336044,0.6007151007652283
0.0278182625770568,0.5810918211936951,0.3910899460315704
0.2233165949583053,0.0659136697649955,0.7107697129249573
0.0618803799152374,0.1099500507116317,0.8281695246696472
0.0447682030498981,0.173424020409584,0.7818077802658081
0.0388402566313743,0.0994392335414886,0.8617205023765564
0.0320383198559284,0.3836636841297149,0.5842980146408081
0.0406594425439834,0.7405998110771179,0.2187407463788986
0.057300541549921,0.1702719032764434,0.7724275588989258
0.2238958328962326,0.1308309584856033,0.6452732086181641
0.0958372205495834,0.1478191614151001,0.7563436627388
0.0685617476701736,0.1689561009407043,0.7624821662902832
0.0388728864490985,0.2784916460514068,0.6826354265213013
0.1879989802837371,0.1457150727510452,0.6662859320640564
0.0129005359485745,0.9090521931648254,0.0780473724007606
0.104761391878128,0.1519530713558197,0.743285596370697
0.2266592979431152,0.0597237758338451,0.7136169075965881
0.0394920110702514,0.1955211162567138,0.7649868726730347
0.1289286166429519,0.3398787081241607,0.5311926603317261
0.0818418338894844,0.1232888773083686,0.7948692440986633
0.0235034748911857,0.5089432597160339,0.4675533175468445
0.0415278524160385,0.2536770105361938,0.7047951221466064
0.2751391232013702,0.1790014654397964,0.5458593964576721
0.0712158754467964,0.1088054105639457,0.819978654384613
0.105061262845993,0.4048886597156524,0.4900501072406769
0.0625477954745292,0.3173448741436004,0.6201072931289673
0.0825038999319076,0.0936401635408401,0.8238559365272522
0.0633573308587074,0.2246766835451126,0.7119659781455994
0.0461460538208484,0.0611403472721576,0.8927135467529297
0.0502089038491249,0.1409368962049484,0.8088541626930237
0.1051579192280769,0.1669706851243972,0.7278714179992676
0.507655143737793,0.1471783518791198,0.3451665341854095
0.1230913251638412,0.0925604179501533,0.7843483090400696
0.2553653419017792,0.1277688443660736,0.6168658137321472
0.007554795127362,0.8911593556404114,0.1012858301401138
0.0879138931632042,0.0923337340354919,0.8197523951530457
0.1873363405466079,0.1773204356431961,0.6353431940078735
0.0209951195865869,0.7467491626739502,0.232255682349205
0.0991547852754592,0.3905110657215118,0.5103341341018677
0.0530247464776039,0.2749292850494385,0.6720459461212158
0.061564914882183,0.1336175054311752,0.8048175573348999
0.386911928653717,0.1455548107624054,0.4675332009792328
0.2471693456172943,0.1298013478517532,0.6230292320251465
0.041051622480154,0.2348076999187469,0.7241407036781311
0.0281656794250011,0.4159547388553619,0.5558795928955078
0.2508967816829681,0.0971151888370513,0.6519880294799805
0.1945783495903015,0.2032756358385086,0.6021460294723511
0.0485379807651042,0.1136810407042503,0.8377810120582581
0.1742495149374008,0.1368453800678253,0.6889051795005798
0.0571872778236866,0.7134759426116943,0.2293367683887481
0.00788180436939,0.9068255424499512,0.0852925926446914
0.0170950591564178,0.7290143966674805,0.2538905441761017
0.0572926625609397,0.1506124883890152,0.792094886302948
0.083123043179512,0.1019621714949607,0.8149147629737854
0.2450881004333496,0.1496488898992538,0.6052629947662354
0.0348994024097919,0.2102645635604858,0.7548360824584961
0.0889711901545524,0.1882618218660354,0.7227669358253479
0.0608490966260433,0.068052276968956,0.8710985779762268
0.0358644090592861,0.60549396276474,0.3586415946483612
0.066797025501728,0.1429576426744461,0.7902453541755676
0.3157069683074951,0.0292963441461324,0.6549966931343079
0.0223549585789442,0.3743562698364258,0.6032887101173401
0.0754952728748321,0.1563326269388198,0.7681720852851868
0.0483746901154518,0.1963064670562744,0.755318820476532
0.0311767291277647,0.220040276646614,0.7487829327583313
0.1219642013311386,0.4426599144935608,0.435375839471817
0.0425263792276382,0.5920928716659546,0.3653808236122131
0.5555445551872253,0.0977015867829322,0.3467538952827453
0.0529470480978488,0.3416300117969513,0.6054229736328125
0.1221422404050827,0.2581258416175842,0.6197319030761719
0.9785860776901244,0.0061262180097401,0.0152877457439899
0.039315678179264,0.1677679419517517,0.7929163575172424
0.1213830336928367,0.1130140945315361,0.7656028866767883
0.0388448610901832,0.2826289236545563,0.6785261631011963
0.0364513099193573,0.3359201550483703,0.62762850522995
0.1121225804090499,0.1149268448352813,0.7729505300521851
0.0432767644524574,0.2389349788427353,0.7177882194519043
0.0880998149514198,0.1269727051258087,0.784927487373352
0.0475712083280086,0.0858230367302894,0.8666056990623474
0.0169966798275709,0.8604382872581482,0.1225650608539581
0.054689098149538,0.2257331311702728,0.7195777893066406
0.1224274635314941,0.1126933619379997,0.7648791670799255
0.1077548041939735,0.0890643894672393,0.8031807541847229
0.0462719909846782,0.1878090351819992,0.7659189701080322
0.099576324224472,0.2209904491901397,0.6794331669807434
0.0378493145108222,0.2483785301446914,0.7137721180915833
0.0630561709403991,0.0758548229932785,0.8610890507698059
0.4526129066944122,0.127449557185173,0.4199375808238983
0.2270398736000061,0.1722450107336044,0.6007151007652283
0.0278182625770568,0.5810918211936951,0.3910899460315704
0.2233165949583053,0.0659136697649955,0.7107697129249573
0.0618803799152374,0.1099500507116317,0.8281695246696472
0.0447682030498981,0.173424020409584,0.7818077802658081
